document_id,subjectCategories,title,abstract,createDate,publicationDate,downloads_pdf_url,downloads_text_url,center,copyright,related
19870057123,SPACECRAFT INSTRUMENTATION,An inadvertent capture cell for orbital debris and micrometeorites - The main electronics box thermal blanket of the solar maximum satellite,"The physical properties of impact features in the Solar Max main electronics box thermal blanket are consistent with hypervelocity impacts of particles in the near-earth space environment. The majority of particles are orbital debris and include spacecraft paints and bismuth-rich particles. At least 30 percent of all impact features are caused by micrometeorites, which include silicates and sulfides. Some micrometeorites survive impact with only minor shock-metamorphic effects or chemical fractionation. Currently calibration experiments are under way to relate flux to particle diameter (or mass).",2013-08-13,1986-01-01,,,CDMS,OTHER,
19870057127,LUNAR AND PLANETARY EXPLORATION,"Photometric geodesy of main-belt asteroids. I - Lightcurves of 26 large, rapid rotators","A 'photometric geodesy' program is selected on the basis of light-curve data from five years' observations of large, rapidly rotating asteroids, where the observing protocol was designed to obtain precise, absolute photometry at a wide variety of orbital longitudes and phase angles. A total of 257 complete or partial light-curves are obtained for 26 asteroids; the data set will allow the future determination of pole positions and shapes, as well as to constrain the geophysical traits of these bodies.",2013-08-13,1987-05-01,,,CDMS,OTHER,
19870057128,ASTRONOMY,Photoelectric lightcurves of the asteroid 1862 Apollo,"A period of rotation of 3.0655 + or - 0.0008 hr is presently established for the 1862 Apollo asteroid on the basis of photoelectric light curves obtained during December 1980 and April-May 1982. The slope of the phase curve is typical for a moderate albedo asteroid. A pole position has been calculated using the observed deviation of the light curve from constant periodicity. While the formal uncertainty of the solution for the pole position is less than 10 deg, it may be several times that figure or even entirely wrong.",2013-08-13,1987-05-01,,,CDMS,OTHER,
19870057137,LUNAR AND PLANETARY EXPLORATION,Chemical processes in Triton's atmosphere and surface,"The Neptune moon Triton may have an appreciable atmosphere; the preliminary calculations of Delitsky (1983) have suggested that there should be a significant resultant chemistry in a possible N2 ocean with dissolved CH4, given charged-particle radiolysis of gaseous mixtures and gamma radiolysis of N2-CH4 solutions. The latter will yield substantial quantities of organic products which will be partially soluble in any N2-CH4 liquid present. Attention is presently given to the energy sources available for Triton, in order to estimate rates of synthesis and ascertain the possible history of such simple and complex organic products on Triton's surface.",2013-08-13,1987-05-01,,,CDMS,OTHER,
19870057138,LUNAR AND PLANETARY EXPLORATION,Types of planetary tori,"While satellite tori are morphologically similar, they divide into dynamically distinct groups whose global balances of ions and neutrals are presently modeled in order to determine how a torus behaves as a consequence of whether it generates itself and whether it disperses or recombines in place. Six possible types of behavior result; attention is given to the equilibrium and stability of each type. The behavior of a perturbation is characterized by a trajectory in the two-dimensional space formed by the ion density and neutral density perturbations. The equilibrium is stable if a perturbation follows its trajectory toward the origin, but is unstable if the motion is away from it. An attempt is made to classify the Jupiter and Saturn tori in this light.",2013-08-13,1987-05-01,,,CDMS,OTHER,
19870057159,ASTRONOMY,1.4 GHz continuum sources in the Cancer cluster,"Results of 1.4-GHz continuum observations are presented for 11 VLA fields, using the D-configuration, which contain the A group of the Cnc cluster (CC). Sixteen Zwicky spiral galaxies in the CC were detected, but no ellipticals, confirming the finding that spiral galaxies with close companions tend to have enhanced radio emission. Over 200 continuum sources beyond the CC are tabulated. The spectral index (relative to 610 MHz) is given for many of the sources, including some of the Zwicky galaxies. There is a suggestion for a nonuniform number surface-density distribution of the sources, not correlated with the CC. Possible predictions of such nonuniformities, from assumptions on 'super-superclusters', are discussed.",2013-08-13,1987-06-01,,,CDMS,OTHER,
19870057165,ASTROPHYSICS,On the chemical homogeneity of the 30 Doradus H II region and a local enrichment by Wolf-Rayet stars,"Emission-line strengths have been obtained at 10 positions in the outer regions of the 30 Dor nebula and analyzed in the standard way. There are two major results: (1) the elemental abundances for nine of the outer regions are remarkably similar to those previously measured in the core. This result implies the spectra of the cores and halos of giant H II regions (subject to the different ionizing radiation fields) are analyzed correctly by the standard methods. Hence measurements of extragalactic H II regions with poor spatial resolution correctly represent the abundances of the whole nebula. The O/H ratio in 30 Dor, by number, is 0.30 solar. The Ne/O, S/O, Ar/O, and Cl/O are close to solar. The gas-phase Fe/O is about 0.2 solar, which probably implies that most of the iron is within solid grains. The He/H is 0.0810 as shown by each of the three strong lines available. One region is cool and rich in helium and all other heavy elements except nitrogen. The spectrum of the region does not resemble that of a supernova remnant in that the forbidden O I and S II lines are not nearly strong enough. The abundances can be explained fairly well as over 10 solar masses of H-poor material ejected during the evolution of a single massive (about 80 solar masses) star during its late O-star and Wolf-Rayet phases.",2013-08-13,1987-06-01,,,CDMS,OTHER,
19870057167,ASTROPHYSICS,Star formation in the Magellanic irregular galaxy NGC 4449,"New NIR and FIR maps and J = 1-0 CO spectroscopy of the Magellanic irregular galaxy NGC 4449 are presented. The brighter 150-micron emission is concentrated along the central visual ridge of the galaxy, although there is lower intensity extended emission throughout the visible extent of the object. The maximum FIR emission is coincident, within the uncertainties, with the visual and NIR maxima, identified as the galactic nucleus. It is estimated that the IR luminosity of the 1-kpc-diameter central region in NGC 4449 is comparable to that for a similar-sized region at the center of the Galaxy. A large fraction of the 150-micron emission may arise from warm dust distributed throughout the galaxy and heated by the diffuse radiation field. Active star formation follows the NIR emission in part of the galaxy, but no coincidence is found in another region.",2013-08-13,1987-06-01,,,CDMS,OTHER,
19870057178,ASTROPHYSICS,Polarization of light scattered from the winds of early-type stars,There is evidence from visible wavelength polarimetry that the matter in the winds of early-type stars is not distributed uniformly about the stars. In this paper equations for the observable polarization from an axisymmetric distribution of electrons are derived first from the basic point source model of Brown and McLean (1977) and then from extended atmosphere radiative transfer theory. A factor is derived which corrects the Brown and McLean model for the finite size of stars. This finite disk factor is found to reduce the magnitude of the predicted polarization to less than half of the point source prediction. The effects of having the mass outflow concentrated in a plume are considered. The effects of absorption in an unocculted plume are shown to give rise to a wavelength-dependent polarization that is described using a 'polarization color' parameter. A continuum opacity index is defined that allows for a straightforward interpretation of the polarization of stars of differing effective temperatures.,2013-08-13,1987-06-01,,,CDMS,OTHER,
19870057192,SOLAR PHYSICS,Solar oscillations - A method for deriving nonlinear effects,"The frequencies of solar oscillations are so closely spaced that nonlinear interactions among modes are probable. The rate of interaction is proportional to an integral involving the eigenfunctions of the interacting modes, which usually are known only numerically. An approximation in which the eigenfunctions are strictly sinusoidal functions of a suitably defined radial variable, and the numerical details of stellar structure are banished to a coefficient in the integrand, are here explored. The physical assumptions are the same as in the asymptotic approximation of p- or g-modes. This method should allow a general investigation as to likely nonlinear interactions and which modes may participate in such interactions. The coupling of two p-modes by possible large-scale internal magnetic fields is introduced as an anisotropic pressure response to a displacement. Pairs of modes differing in frequency by less than the fraction magnetic/thermal pressure are strongly coupled, and energy appears to oscillate slowly between the two associated spherical harmonics. Potentially, upper limits may be derived for internal magnetic fields.",2013-08-13,1987-06-01,,,CDMS,OTHER,
